0.234637975971,-0.296576609443
-0.354781705733,-0.176024404232
0.568411137906,-0.444624948479
0.685951225945,-0.263343187332
0.728185186365,0.0448205974926
0.682543073763,0.272977724103
0.00952174213609,-0.437998811482
-0.528956478432,-0.544758096841
-0.254951611607,-0.707727993814
-0.712470727282,-0.0933798446475
-0.705862216353,0.127068564008
-0.25513584205,-0.0823909850799
-0.34009296791,-0.450416667441
0.162607124976,0.380805930035
-0.471164508778,0.607073354295
-0.662468861074,0.326734728391
-0.65687215629,-0.272071329345
-0.0154006978728,-0.729612512941
0.223475066806,-0.718251559522
0.423609292887,-0.591460792195
0.303953469834,0.637212545105
-0.431352231436,0.413086868159
-0.0611123322616,0.586017780811
-0.233990686442,0.624713895688
0.0524615913559,0.729701787706
0.34331012634,0.0226148452426
0.542521725427,-0.0848822519432
0.446898025406,0.378407577705
0.530154270159,0.53971886085
-0.23030201408,0.143309163359
-0.0233259976765,0.0592557717888
